t,x(t)
2007,0.47015813367866344,2.871067296649617
2008,0.4830138280043122,2.8186607782504987
2009,0.4967485427270471,2.7697609198240274
2010,0.5113139103137427,2.7243277559035044
2011,0.526666280983752,2.682316830884058
2012,0.5427679738909188,2.6436790460904853
2013,0.5595851068312114,2.6083628105616143
2014,0.5770899418738606,2.576313523234327
2015,0.5952572137773364,2.547475645815172
2016,0.6140675634390664,2.521792312390729
2017,0.6335040238311469,2.4992064495129815
2018,0.6535541809130556,2.479661277227308
2019,0.6742084121568085,2.463100569830629
2020,0.6954602129847139,2.449469279808197
2021,0.7173061874409341,2.438713971958386
2022,0.7397448852725614,2.4307826275012263
2023,0.7627779592105034,2.425626005390326
2024,0.7864082575137362,2.423196227709687
2025,0.8106413277022724,2.423449110105378
2026,0.8354835800380119,2.426341914758055
2027,0.8609434013635453,2.43183593302202
2028,0.8870299523120273,2.4398943759333127
2029,0.9137535568907544,2.4504841917419835
2030,0.9411252076202153,2.4635750430289907
2031,0.9691563807060225,2.479139636536817
2032,0.9978589108483453,2.4971542518657683
2033,1.0272446801772748,2.517597361824799
2034,1.0573253199311923,2.540451955096567
2035,1.088112313409828,2.5657022734907837
2036,1.1196161773175084,2.5933370945337315
2037,1.1518467976697366,2.6233472376107905
2038,1.1848129560838907,2.655726226234986
2039,1.2185215234470304,2.6904711777706947
2040,1.2529786210994263,2.7275803489213173
2041,1.2881871222120265,2.7670558693209584
2042,1.3241486624935705,2.808901054788776
2043,1.3608616726368294,2.853121678456604
2044,1.39832114353264,2.8997256041585855
2045,1.4365201112911823,2.948721641335088
2046,1.4754454682997045,3.0001207709872717
2047,1.5150823154241442,3.053934439011274
2048,1.5554091314590304,3.1101751596422504
2049,1.5963996918558405,3.168855827436371
2050,1.6380233645847138,3.2299893722160236
2051,1.6802401255648438,3.293588112550122
2052,1.723007184261911,3.3596640208501345
2053,1.7662703531609423,3.4282269087985795
2054,1.8099700411257515,3.4992852606250806
2055,1.8540371751573885,3.5728446369541533
2056,1.8983917226827145,3.6489066523279736
2057,1.9429475214413985,3.7274703692696223
2058,1.9876019368948141,3.8085269991285218
2059,2.0322472329145023,3.8920650648529715
2060,2.0767580325723465,3.9780625522474065
2061,2.1209996416928227,4.066491354436303
2062,2.1648237752856616,4.157313409037741
2063,2.2080651470422223,4.250477006371565
2064,2.2505503773039246,4.345923300218221
2065,2.292083407038373,4.443571108696091
2066,2.332461315916813,4.543331877758071
2067,2.371460114290815,4.645091336933127
2068,2.4088441097596682,4.748719375291668
2069,2.444363942201271,4.854064574056748
2070,2.477752710544913,4.960944147401654
2071,2.5087367568670937,5.069161310819231
2072,2.5370249474586086,5.178474170069793
2073,2.5623214666342706,5.288625953899749
2074,2.584320706606958,5.39931448502258
2075,2.602713132048307,5.510207458098127
2076,2.6171882648706637,5.620939032929785
2077,2.6274377444875343,5.731099772874072
2078,2.6331602323816554,5.840245339596747
2079,2.634065791143997,5.947890956496374
2080,2.6298823367730844,6.053513907681147
2081,2.6203588850965045,6.156555700218537
2082,2.6052764253574536,6.2564212152554655
2083,2.584446441559363,6.352487159988256
2084,2.5577289151055456,6.4441007230457545
2085,2.5250236447459695,6.53059141314196
2086,2.4862917116709293,6.6112734464255105
2087,2.441547533118511,6.685456723981965
2088,2.39087281754824,6.752455239102805
2089,2.334417013069316,6.8115992814362905
2090,2.272393767603631,6.862242849205269
2091,2.2050930088976934,6.90378164111242
2092,2.132869699903354,6.935660500569454
2093,2.0561432680740537,6.957383945832342
2094,1.9753988393101287,6.968536899461875
2095,1.8911710700768476,6.968782022995666
2096,1.8040430720804617,6.957877538686025
2097,1.7146347961377975,6.935686476936123
2098,1.6235900383797508,6.902168426802544
2099,1.5315682843031624,6.857399772982431
2100,1.4392297646939942,6.801563106620142
2101,1.347226488676104,6.734941871595421
2102,1.2561871404592269,6.6579303952932785
2103,1.1667100283402054,6.5710103984537085
2104,1.0793532780846629,6.474750222232728
2105,0.9946224046529786,6.369797141544396
2106,0.91297258167846,6.256855819063954
2107,0.8347956709695465,6.136685341038991
2108,0.7604235596312329,6.010080069955254
2109,0.6901239134011801,5.877859439666279
2110,0.6241022772630701,5.740854359141414
2111,0.5625037781175807,5.599895610320881
2112,0.5054164045072524,5.455802950634685
2113,0.4528751550500858,5.309375478612702
2114,0.40486693383818995,5.161383242523463
2115,0.36133588666760524,5.012560253216379
2116,0.3221889920577325,4.863598832397836
2117,0.28730172492218586,4.7151453459046895
2118,0.2565236068742166,4.5677971872392
2119,0.22968350859848066,4.422100914799595
2120,0.20659461443500063,4.278551424751543
2121,0.18705897622756987,4.1375920279443585
2122,0.17087161225029235,3.999615295420232
2123,0.15782412912234797,3.86496454024399
2124,0.1477078400397569,3.7339359926653763
2125,0.14031657233486047,3.606780205578163
2126,0.135448515285974,3.4837072304201144
2127,0.13290869416052228,3.3648855340360164
2128,0.13250980478128685,3.25044872942656
2129,0.13407328378303218,3.1404974809311383
2130,0.1374308880533777,3.035100575939565
2131,0.14242442144905695,2.9343004911677846
2132,0.1489060198000689,2.838115711527842
2133,0.15673917607987983,2.7465418630940994
2134,0.16579789833324532,2.6595561047773177
2135,0.1759664389805919,2.5771194162520645
2136,0.18713982993264727,2.4991778337223423
2137,0.19922334523727148,2.425665191871256
2138,0.2121308920107352,2.3565060470280557
2139,0.22578699830482635,2.2916154367243458
2140,0.24012328117265103,2.230902911846754
2141,0.25508134524951925,2.1742717710312705
2142,0.2706089886213817,2.121622324911059
2143,0.286662591307614,2.0728517459715903
2144,0.3032044626958647,2.027856016499199
2145,0.32020372029950595,1.9865304193004734
2146,0.33763535358490404,1.9487706887428204
2147,0.3554794898909283,1.9144734599165794
2148,0.3737219372111334,1.8835374051289944
2149,0.3923523728144126,1.8558630566731644
2150,0.4113656419527674,1.8313543283110483
2151,0.4307596054424706,1.8099175678925723
2152,0.45053695092205376,1.7914639407252528
2153,0.470702237978557,1.775906765266291
2154,0.49126446364228776,1.7631653594595462
2155,0.5122342777905482,1.7531616067446913
2156,0.5336256501253918,1.7458232736606734
2157,0.5554544026383932,1.7410817803291787
2158,0.5777385775443448,1.738873559851898
2159,0.600498247846728,1.73914007007927
2160,0.6237548472994487,1.7418266100051356
2161,0.6475318334591667,1.7468847332923412
2162,0.671853480952924,1.7542688522889018
2163,0.6967458492947457,1.763940299423281
2164,0.7222355674700143,1.7758629063703049
2165,0.748350614828796,1.7900072319894633
2166,0.775119481018417,1.8063467459583087
2167,0.8025714983301782,1.8248606931130553
2168,0.8307364690311645,1.8455320763377958
2169,0.8596445918866427,1.8683482680634373
2170,0.889326417310315,1.893302668271482
2171,0.9198125488663429,1.9203897886232117
2172,0.9511335907487255,1.9496109654185825
2173,0.983319951933289,1.9809714354331267
2174,1.016401941953267,2.014478069079357
2175,1.0504089448721339,2.0501449340851674
2176,1.0853699310810951,2.0879881491027814
2177,1.1213132353897355,2.128026735830919
2178,1.158265178018785,2.170286090757721
2179,1.1962516803186023,2.2147926024852516
2180,1.235296707517926,2.261576879865148
2181,1.2754213670792593,2.310674286111188
2182,1.316646266952516,2.362120931822302
2183,1.358987770383158,2.4159579409480454
2184,1.4024591037892604,2.47222934742015
2185,1.4470722293747145,2.530980296956175
2186,1.4928317673304534,2.5922607604265453
2187,1.5397396453115169,2.656122058555328
2188,1.5877941567154938,2.722617211504295
2189,1.6369832392786121,2.791802665587954
2190,1.6872928797896727,2.8637353488170376
2191,1.7387005883865108,2.9384738259640177
2192,1.791171829045582,3.0160779499158332
2193,1.8446700732018955,3.0966077222097037
2194,1.8991429615788897,3.180123102386864
2195,1.9545264671633096,3.266683239908141
2196,2.010752273874351,3.356346916639203
2197,2.067727492675724,3.4491688486732395
2198,2.125350083863568,3.5452016746410213
2199,2.1835057118940444,3.644494845949716
2200,2.2420526772984863,3.747089219586984
2201,2.3008407134669056,3.8530224378736477
2202,2.359688802019175,3.9623190462271776
2203,2.418402346619555,4.07499715089012
2204,2.476757514520637,4.191058737279469
2205,2.534506567277747,4.310491324274388
2206,2.591378980239948,4.433266657989331
2207,2.6470677198547174,4.559328466982591
2208,2.7012497462718685,4.688606733010828
2209,2.7535573609792556,4.820987816080938
2210,2.803606891871915,4.95634041228732
2211,2.8509749464830185,5.09448343693403
2212,2.895215574750045,5.235203149635742
2213,2.9358489023564474,5.378227361141506
2214,2.9723752431745445,5.523242856902231
2215,3.004267520697694,5.6698652497844035
2216,3.0309842486712317,5.817657669898318
2217,3.0519688019018854,5.966104309779588
2218,3.0666604595913167,6.114621660670391
2219,3.074499943792953,6.262545753151845
2220,3.0749424980310263,6.409129375057778
2221,3.0674644278393273,6.553548529590347
2222,3.0515823338525827,6.694890612528618
2223,3.026860080775347,6.83216912899977
2224,2.992929165978439,6.964319874339574
2225,2.949504881633601,7.090212845221801
2226,2.896392865583732,7.208666918770136
2227,2.833515618214953,7.318459205461869
2228,2.760921956434819,7.418348774490418
2229,2.678788596153652,7.507095693663447
2230,2.587445306392435,7.583488268081381
2231,2.4873689227018962,7.646371873068054
2232,2.3791772451361566,7.694669733118904
2233,2.2636416657275134,7.727426526277207
2234,2.1416590707162393,7.743823241749687
2235,2.01424534297177,7.743209987550475
2236,1.8825123964563963,7.725125844708866
2237,1.7476448035848773,7.689319482722724
2238,1.6108707629691217,7.635758950164323
2239,1.4734327930287419,7.564635016336929
2240,1.3365587530749947,7.476359065596865
2241,1.2014331211413596,7.371555370740899
2242,1.0691692014148373,7.251047318790122
2243,0.9407861174975048,7.1158339975162255
2244,0.8171934128276764,6.967062143345371
2245,0.6991730329494352,6.806002700382704
2246,0.587373175147017,6.634017175893778
2247,0.4823042475187171,6.452527507748631
2248,0.3843400157916531,6.262986098687896
2249,0.2937228105036318,6.066847700013985
2250,0.210572123617294,5.865544005795647
2251,0.13489583693738,5.660461578240966
2252,0.06660313977075089,5.4529234329704375
2253,0.005518424838272435,5.244174356833526
2254,-0.04860450990634782,5.035369896771773
2255,-0.09606851987066972,4.827568796150123
2256,-0.1372197623599108,4.621729107287139
2257,-0.17243601715089868,4.418704345481507
2258,-0.20211487580209817,4.219246836534501
2259,-0.22666470246522988,4.024009396223166
2260,-0.24649646972129663,3.833549040971051
2261,-0.26201675033905164,3.6483312025008408
2262,-0.2736221627984823,3.468736706001758
2263,-0.28169517431781466,3.2950684370015417
2264,-0.28660091414467326,3.1275578352289197
2265,-0.28868473831940844,2.9663712697173983
2266,-0.288270440064654,2.8116162640440905
2267,-0.28565973849113524,2.663348910698695
2268,-0.28113140068023346,2.5215789910546618
2269,-0.2749429925772635,2.3862782855174003
2270,-0.26732818705393613,2.2573811951895593
2271,-0.2585011098765685,2.1347951882799046
2272,-0.24865489464769222,2.018401742897015
2273,-0.23796263238910917,1.908061081743052
2274,-0.22658070508169015,1.8036177779704345
2275,-0.2146471920738574,1.7049016784695743
2276,-0.20228461767521178,1.6117324786571723
2277,-0.18960163842138603,1.5239222513717707
2278,-0.1766921756928363,1.4412770545701652
2279,-0.16363856781835825,1.3635998730025614
2280,-0.15051187907664004,1.2906918977360051
2281,-0.13737217550299297,1.222354320212066
2282,-0.1242710395676305,1.1583895092354175
2283,-0.11125054725370742,1.098602524629177
2284,-0.09834631168216505,1.042801400902499
2285,-0.08558598373324214,0.9907988832951911
2286,-0.07299189586752929,0.9424120851898274
2287,-0.06058021438080965,0.8974640180851454
2288,-0.048362659439142586,0.8557831386527238
2289,-0.03634624700045083,0.8172043957324101
2290,-0.024534319601229822,0.7815689795549015
2291,-0.012926684460802494,0.7487247368110812
2292,-0.0015201527100108755,0.7185263080051458
2293,0.009691081528541933,0.690834857365387
2294,0.020715233168116687,0.6655186839388554
2295,0.031562425713467165,0.6424522825663617
2296,0.04224468942306896,0.6215174454876824
2297,0.05277542603875764,0.6026017204247556
2298,0.06316952239920852,0.5855999613771412
2299,0.07344283764244317,0.5704122843127729
2300,0.08361236935854817,0.5569459946076016
2301,0.09369579721922075,0.5451131566736206
2302,0.10371166240088421,0.5348328052741329
2303,0.11367898266431815,0.5260282521907118
2304,0.1236174242804942,0.5186294804019802
2305,0.1335469603943143,0.5125698760092458
2306,0.14348812630021937,0.5077901577498835
2307,0.15346172896047283,0.5042348978903057
2308,0.16348871724980377,0.5018507888814178
2309,0.1735905734088517,0.5005930375291814
2310,0.18378890344060145,0.5004189977662615
2311,0.19410545774542037,0.5012885216308953
2312,0.20456244046882643,0.5031688980493845
2313,0.21518214496943316,0.5060288003756579
2314,0.22598704778295547,0.5098397483635397
2315,0.2370000992049788,0.5145795770867968
2316,0.24824432630156668,0.5202270079279063
2317,0.2597430286230227,0.5267638914538822
2318,0.27152005662339807,0.5341773312192224
2319,0.2835993329513831,0.5424550188825301
2320,0.2960052021077646,0.5515879961676201
2321,0.30876265604631936,0.5615716084464734
2322,0.3218967608406534,0.5724016384914912
2323,0.3354332152089271,0.5840773955249791
2324,0.3493984500588773,0.5966016790277097
2325,0.3638189849711388,0.6099776850597487
2326,0.3787222383336968,0.6242122877375156
2327,0.39413641212377337,0.6393151721302193
2328,0.4100898345302678,0.6552964658964171
2329,0.42661203869939673,0.6721701221141698
2330,0.4437333471189921,0.6899523447217562
2331,0.46148434328474186,0.708660050351536
2332,0.4798970226093523,0.7283138667285687
2333,0.49900392946411126,0.7489357536056123
2334,0.5188387269813299,0.7705502909122554
2335,0.5394359217706125,0.7931839727501833
2336,0.5608310524918171,0.8168655481386538
2337,0.5830607652823024,0.8416261338129272
2338,0.6061626071796419,0.86749872442484
2339,0.6301755017163315,0.894519154722338
2340,0.6551391394156676,0.9227248270185924
2341,0.6810948070972184,0.9521564102043059
2342,0.708084471811368,0.9828559703042585
2343,0.7361518072757935,1.0148691387492386
2344,0.7653411718416852,1.048243000655838
2345,0.7956985875852077,1.0830283031537054
2346,0.8272708600885954,1.1192775704368436
2347,0.8601062699613642,1.1570468874821027
2348,0.8942540252580278,1.1963946830718288
2349,0.929764517919133,1.237382687139526
2350,0.9666891777782467,1.2800757367394924
2351,1.0050802817544657,1.3245416125812197
2352,1.044991127705355,1.370852095308066
2353,1.0864755356609108,1.4190815399334875
2354,1.1295881088203854,1.4693092233600678
2355,1.1743836933777907,1.5216166862422718
2356,1.2209173924688101,1.5760913956656706
2357,1.2692442957280123,1.6328229247536843
2358,1.319418951625904,1.6919071085524193
2359,1.3714954280873681,1.753443052207998
2360,1.4255265217628705,1.81753516012496
2361,1.4815633277438058,1.8842933049923454
2362,1.5396553770242245,1.9538311591585078
2363,1.5998482714514872,2.0262701752789254
2364,1.6621859061410371,2.101734632725496
2365,1.7267056095877962,2.1803578042582776
2366,1.7934418066966733,2.2622764281862398
2367,1.8624205772474902,2.3476355523569588
2368,1.933661445087618,2.4365860122575818
2369,2.007175504456625,2.529284899519284
2370,2.0829605928839285,2.6258979834411877
2371,2.1610072464881838,2.726595141597653
2372,2.2412842769242327,2.8315566901147795
2373,2.3237524441688375,2.940966313619493
2374,2.408344389726671,3.0550172311075836
2375,2.4949777679424754,3.1739069993415
2376,2.5835409542124212,3.297839437632024
2377,2.673891774555843,3.4270234705006484
2378,2.76586165760039,3.5616706086762147
2379,2.8592367708066724,3.701994972892402
2380,2.953766280723218,3.848210014744567
2381,3.0491488679506773,4.000526405501756
2382,3.1450304235752338,4.1591477042294
2383,3.240999658206996,4.3242674935126075
2384,3.3365736474332346,4.496060616089565
2385,3.4312062836469392,4.674682413743035
2386,3.5242583774557223,4.860250262659088
2387,3.615020253529787,5.052848021060596
2388,3.7026756101450724,5.252497962141841
2389,3.7863182394623984,5.459159633624252
2390,3.8649363823617353,5.672707727600712
2391,3.937407850783999,5.892907409767434
2392,4.00251231529163,6.119408787594137
2393,4.058918938227638,6.351704862660023
2394,4.105201551769827,6.589109868953722
2395,4.139854008803791,6.830746816542369
2396,4.161301466714375,7.075495359415916
2397,4.167932704547706,7.321975019528146
2398,4.158135520422137,7.56852043715874
2399,4.130340128939669,7.8131613350838585
2400,4.083074544940125,8.053605315016659
2401,4.015032113928311,8.287233970405431
2402,3.925142562923002,8.51112137471505
2403,3.8126415416089356,8.722067099388724
2404,3.6771589840573426,8.91664056889074
2405,3.5187861406096657,9.091261748539054
2406,3.3381381694651537,9.242298687147603
2407,3.136397478937599,9.366187044395017
2408,2.9153313958418186,9.459566096523831
2409,2.6772788587094003,9.519423213434383
2410,2.4251022638621973,9.543237054685433
2411,2.162104964843753,9.529109513183288
2412,1.891915538893002,9.475866825980544
2413,1.6183521745498801,9.383137654264635
2414,1.345269118735421,9.251381907245872
2415,1.0764025363431844,9.081876528483095
2416,0.8152272926539188,8.8766580494222
2417,0.5648349387141846,8.638427762867982
2418,0.3278411214946854,8.370428217187543
2419,0.10632686908517716,8.076302022540563
2420,-0.09818561473777321,7.759944451983689
2421,-0.28472536367095613,7.425360071865251
2422,-0.4528371860741235,7.076532247284504
2423,-0.6025264114482295,6.717312238757476
2424,-0.7341909418867449,6.351330724151377
2425,-0.8485471761099858,5.98193262603985
2426,-0.9465555611303231,5.612134210987021
2427,-1.0293502296702965,5.244600036873948
2428,-1.0981757583263994,4.881636437972973
2429,-1.1543326540342205,4.525198145396796
2430,-1.199132693628721,4.17690638920265
2431,-1.233863787959993,3.838071329745787
2432,-1.2597635752208425,3.509719926455227
2433,-1.2780007660343933,3.192625499733769
2434,-1.289663071572772,2.8873376579197205
2435,-1.2957504703617002,2.594211398769141
2436,-1.2971726935260144,2.313434600779277
2437,-1.2947500807668708,2.0450536235068384
2438,-1.2892154263018702,1.7889950695701822
2439,-1.2812213474317096,1.5450894648862397
2440,-1.2713420567072071,1.31308526284648
2441,-1.2600816400077224,1.0926673746167843
2442,-1.2478806558426094,0.8834707957084178
2443,-1.2351218770201946,0.6850917511209411
2444,-1.2221352682768725,0.49709734607082945
2445,-1.209204562354215,0.3190347271188681
2446,-1.1965729590763627,0.15043822907311757
2447,-1.1844476676400655,-0.009164984102019071
2448,-1.173003710471485,-0.16024995972911732
2449,-1.1623880958085142,-0.30328967232857423
2450,-1.1527243621646346,-0.4387520610679963
2451,-1.1441144694226284,-0.5670971110984162
2452,-1.1366422342803244,-0.6887748720409164
2453,-1.1303756713332695,-0.8042237746576812
2454,-1.1253692107190687,-0.9138694231819854
2455,-1.1216655986415176,-1.0181236882347422
2456,-1.1192975314770537,-1.1173840172675162
2457,-1.118289146657533,-1.2120330762203202
2458,-1.1186572675682505,-1.3024384936143145
2459,-1.1204125153538171,-1.388952826245658
2460,-1.1235602591086216,-1.471913634953757
2461,-1.128101432754871,-1.551643667521212
2462,-1.134033235003392,-1.6284511271197042
2463,-1.1413497381015898,-1.7026300900807214
2464,-1.1500423460165785,-1.7744605924919357
2465,-1.1601002767633468,-1.8442095865496642
2466,-1.1715108197660096,-1.912130484214984
2467,-1.1842598130798923,-1.9784655045209452
2468,-1.198331524520269,-2.0434431825142654
2469,-1.21370918620167,-2.10728223796929
2470,-1.230374810223777,-2.1701893024783376
2471,-1.24830940291077,-2.2323608710632055
2472,-1.2674930082312506,-2.2939839077278297
2473,-1.2879045060272591,-2.3552347497191115
2474,-1.3095218431661033,-2.416281963281067
2475,-1.3323216206643023,-2.4772842322560864
2476,-1.3562792118333904,-2.538392681763571
2477,-1.3813685590227858,-2.5997505407984
2478,-1.4075616751197846,-2.661492555652265
2479,-1.4348290668987178,-2.723747524117874
2480,-1.4631386702200786,-2.786635996871005
2481,-1.4924563747863664,-2.8502726888524736
2482,-1.522744961150847,-2.914764974718609
2483,-1.553964425463655,-2.98021428953528
2484,-1.586071076745639,-3.046715390265193
2485,-1.6190175067106483,-3.114356842832534
2486,-1.6527520386024919,-3.1832209812098227
2487,-1.687218142318111,-3.2533835010331273
2488,-1.7223544603837604,-3.3249141022640827
2489,-1.7580934477924626,-3.3978751446577142
2490,-1.7943622180385927,-3.472323027909709
2491,-1.831080189609175,-3.5483057906164017
2492,-1.8681609880093308,-3.625865354456831
2493,-1.905508911611555,-3.7050338672690533
2494,-1.9430220503440272,-3.7858369745389227
2495,-1.9805877446044644,-3.868288946745923
2496,-2.0180863539307965,-3.952396487220994
2497,-2.055386480200917,-4.0381532170201115
2498,-2.0923490702708607,-4.125543836884541
2499,-2.128822454320733,-4.214537731003159
2500,-2.164646856784748,-4.305093755334869
2501,-2.1996494130200577,-4.397152786114289
2502,-2.233649008884109,-4.490643287074853
2503,-2.2664515458434162,-4.585472691696078
2504,-2.2978549773763604,-4.681533902599941
2505,-2.3276451794149686,-4.778695453550711
2506,-2.355600989061888,-4.876809082046909
2507,-2.381491126744232,-4.97569870864089
2508,-2.405078966681424,-5.0751691943921
2509,-2.4261210387824548,-5.174994307761263
2510,-2.4443711738452167,-5.274926724383319
2511,-2.459581169172004,-5.374685330359853
2512,-2.4715038607644995,-5.47396643322048
2513,-2.4798965434363547,-5.572430971822931
2514,-2.484522438142374,-5.669716776659613
2515,-2.4851573872635586,-5.765426506019469
2516,-2.481589125467156,-5.859140615563703
2517,-2.4736275966910384,-5.950407087449458
2518,-2.4611014260169677,-6.038754544692889
2519,-2.4438719088270178,-6.1236850352890535
2520,-2.4218261485876034,-6.204686470916499
2521,-2.3948943536005705,-6.281229807092241
2522,-2.363039280508976,-6.352779729446262
2523,-2.3262759756478983,-6.418797464281416
2524,-2.284657465505665,-6.4787484311454175
2525,-2.2382955730230996,-6.532111572004223
2526,-2.1873432199029703,-6.578382604457952
2527,-2.1320147256252464,-6.617090373809708
2528,-2.072565863238389,-6.647794830572405
2529,-2.0093068666140796,-6.670104109870644
2530,-1.942594037676069,-6.683681578051731
2531,-1.8728219736570106,-6.6882450686641555
2532,-1.800426275524826,-6.683587681140157
2533,-1.725869678734238,-6.66956954926839
2534,-1.6496394038423048,-6.6461286913988635
2535,-1.5722383001867213,-6.613287830118967
2536,-1.494176160835841,-6.571141747591585
2537,-1.4159621259936916,-6.519874590506436
2538,-1.3380960123213883,-6.4597435459839385
2539,-1.2610621126444383,-6.39107923635854
2540,-1.185318213205567,-6.314286923057351
2541,-1.1112951178895047,-6.22982753604976
2542,-1.0393862539914174,-6.138220964372984
2543,-0.9699453250874975,-6.040032921763666
2544,-0.9032831950601372,-5.935866424695016
2545,-0.839666055387677,-5.826352716054349
2546,-0.7793145594058283,-5.7121423117812045
2547,-0.7224035740015148,-5.593896149265478
2548,-0.66906328814821,-5.47227683515634
2549,-0.6193816616989372,-5.347940741453277
2550,-0.5734070286706567,-5.221531064782486
2551,-0.5311511336721785,-5.0936716509394415
2552,-0.4925923287593472,-4.964961296934127
2553,-0.45767947413996835,-4.835969193537979
2554,-0.4263360885928077,-4.707231663882865
2555,-0.3984641304859728,-4.579249588173953
2556,-0.37394766184742734,-4.45248649836138
2557,-0.35265635021869346,-4.327367067175729
2558,-0.33444896385080464,-4.20427678949672
2559,-0.31917655090239583,-4.0835624754375734
2560,-0.3066851767783859,-3.9655329237014594
2561,-0.296818379942262,-3.850459949118764
2562,-0.2894193863702131,-3.7385794586325405
2563,-0.28433303601720394,-3.630093344413674
2564,-0.28140732548469116,-3.525171768389683
2565,-0.28049477154894087,-3.4239548278648266
2566,-0.28145332060590206,-3.3265551080689573
2567,-0.28414771145303014,-3.233058491080881
2568,-0.2884489344303453,-3.1435297138314047
2569,-0.29423641150287555,-3.0580095655079313
2570,-0.30139661047709315,-2.9765217466496137
2571,-0.3098241324903248,-2.8990721797667796
2572,-0.31942196204834145,-2.825651138784896
2573,-0.3301001496370799,-2.756236977013499
2574,-0.3417775352788253,-2.6907950746959033
2575,-0.354379878467649,-2.629281975942594
2576,-0.36784045598551124,-2.5716455759576213
2577,-0.38210003947967947,-2.517826575265627
2578,-0.39710526052212464,-2.4677607159239545
2579,-0.41281076814132805,-2.4213783351613136
2580,-0.42917532399203134,-2.378607490423037
2581,-0.446165547688112,-2.339373006112734
2582,-0.46375153742579384,-2.3035987674460485
2583,-0.4819103206541608,-2.2712077099846786
2584,-0.5006219822076169,-2.2421227881830563
2585,-0.5198726027167445,-2.216267831206992
2586,-0.5396509456003437,-2.1935674546490764
2587,-0.5599508720874705,-2.1739485460751777
2588,-0.5807685914171244,-2.157339401378064
2589,-0.602104570665085,-2.1436716123687907
2590,-0.6239613209382472,-2.1328786878428856
2591,-0.6463448432580889,-2.124898135884816
2592,-0.6692629001058747,-2.1196698035058406
2593,-0.6927260510163402,-2.117137969690191
2594,-0.716746348606099,-2.1172496004853674
2595,-0.7413380193942143,-2.1199563144329545
2596,-0.7665164968058465,-2.1252126113349314
2597,-0.79229887365542,-2.1329778689170316
2598,-0.8187032751786059,-2.1432149519571206
2599,-0.8457486318640979,-2.155889995733094
2600,-0.8734549935511634,-2.170974865206103
2601,-0.9018426522118034,-2.188443054602998
2602,-0.9309325249923721,-2.2082742086051605
2603,-0.9607456509883188,-2.230450382053561
2604,-0.9913030786025118,-2.2549577749238288
2605,-1.022625617075804,-2.281787211530372
2606,-1.054733875058257,-2.3109314212942156
2607,-1.087647455200282,-2.3423889189922837
2608,-1.121385572147122,-2.3761598238989787
2609,-1.1559659745236193,-2.4122487847205525
2610,-1.1914050953906823,-2.4506636356508578
2611,-1.22771819925851,-2.4914144846622484
2612,-1.2649176040173418,-2.534516019052028
2613,-1.3030147288613267,-2.579984083981074
2614,-1.3420170267590739,-2.6278386317433973
2615,-1.3819298077232733,-2.678101423176355
2616,-1.422755042511188,-2.7307964960559103
2617,-1.4644899378890364,-2.785950531986055
2618,-1.5071290655765262,-2.843591329824225
2619,-1.5506598841543695,-2.903749007266067
2620,-1.5950672013205964,-2.966454317683391
2621,-1.6403270688425886,-3.031739336940664
2622,-1.6864113795040603,-3.099636499278428
2623,-1.7332831094084669,-3.1701782966118115
2624,-1.7808976686885478,-3.243396871961157
2625,-1.829202777419558,-3.3193234726170653
2626,-1.8781338069578664,-3.3979872916981964
2627,-1.9276200499802774,-3.479416169018088
2628,-1.9775738432115788,-3.5636332357549603
2629,-2.02790138362581,-3.6506596283442017
2630,-2.0784897880460274,-3.7405091139755684
2631,-2.129216572302534,-3.833191317821667
2632,-2.1799414763338563,-3.928706965983442
2633,-2.230507971364513,-4.027047847196712
2634,-2.2807455028362673,-4.128196998261239
2635,-2.3304594605867694,-4.232120945434924
2636,-2.3794448303593976,-4.3387783111566565
2637,-2.4274672282775787,-4.448102754218817
2638,-2.4742819114889234,-4.560018296181605
2639,-2.519615407835505,-4.674418524976171
2640,-2.563179256179897,-4.7911795716591525
2641,-2.6046624548938486,-4.910147017327661
2642,-2.6437327845783596,-5.031134185023487
2643,-2.6800436956016944,-5.15392849663438
2644,-2.7132248193667805,-5.278266335057427
2645,-2.742897331322383,-5.4038609939086495
2646,-2.7686649610039327,-5.530366291744863
2647,-2.7901251749813745,-5.657401218114769
2648,-2.8068694841082262,-5.784524777070789
2649,-2.8184903125481577,-5.911252656835885
2650,-2.824586614554583,-6.037039883354741
2651,-2.8247706293062014,-6.161290726127635
2652,-2.818674814181987,-6.28335335033357
2653,-2.8059634115046928,-6.4025208574325
2654,-2.7863343681712647,-6.518039663622114
2655,-2.7595414008926054,-6.6291040777452075
2656,-2.7253858177693218,-6.7348746204079415
2657,-2.683744672414934,-6.834475368215425
2658,-2.634566507908172,-6.927011341172665
2659,-2.577883351313091,-7.011577270183915
2660,-2.5138230697427097,-7.087273863215842
2661,-2.4426043235580512,-7.153222332494803
2662,-2.364544776550917,-7.2085806729654704
2663,-2.280065728289534,-7.252566597732975
2664,-2.189679185988721,-7.284468608258166
2665,-2.093989383692319,-7.303666875929166
2666,-1.9936858816613026,-7.309656106662773
2667,-1.889524629424674,-7.302047851508677
2668,-1.7823205591725015,-7.280590735390452
2669,-1.6729302522907608,-7.245184527400312
2670,-1.5622321741318583,-7.195870531347304
2671,-1.4511117127839435,-7.132844953813354
2672,-1.3404398831285624,-7.056458164415578
2673,-1.2310590989388317,-6.96719461873818
