t,x(t)
1988,-3.47047755237754
1989,-3.546665449542014
1990,-3.622640520464747
1991,-3.698395384820918
1992,-3.773922606807352
1993,-3.8492147472989013
1994,-3.924264329380274
1995,-3.9990638310842215
1996,-4.073605727533857
1997,-4.147882470513414
1998,-4.221886478719494
1999,-4.295610168421819
2000,-4.369045943205615
2001,-4.442186186348711
2002,-4.515023279627014
2003,-4.587549599483393
2004,-4.659757514950404
2005,-4.731639395238032
2006,-4.803187608876294
2007,-4.874394529257183
2008,-4.945252532621925
2009,-5.015753997164374
2010,-5.085891316999469
2011,-5.15565689293825
2012,-5.225043128926779
2013,-5.294042454230911
2014,-5.362647309911367
2015,-5.430850140442165
2016,-5.498643423031673
2017,-5.566019653036041
2018,-5.632971329035605
2019,-5.6994909876705915
2020,-5.765571191243401
2021,-5.831204504974924
2022,-5.896383535385874
2023,-5.961100923158165
2024,-6.025349311920695
2025,-6.089121388075387
2026,-6.152409879882998
2027,-6.215207519348148
2028,-6.277507084777665
2029,-6.339301400888065
2030,-6.400583296631982
2031,-6.461345651691123
2032,-6.52158139617715
2033,-6.581283464826263
2034,-6.640444847449258
2035,-6.699058587932392
2036,-6.75711773515247
2037,-6.814615397357147
2038,-6.87154474029628
2039,-6.92789893504938
2040,-6.983671216187671
2041,-7.038854879039257
2042,-7.09344322459474
2043,-7.147429621351456
2044,-7.200807501670137
2045,-7.253570303898331
2046,-7.305711537817429
2047,-7.357224780061129
2048,-7.408103613566706
2049,-7.45834169653383
2050,-7.507932756889663
2051,-7.556870527988029
2052,-7.605148821175061
2053,-7.652761530999202
2054,-7.699702556053689
2055,-7.745965845015874
2056,-7.791545464443643
2057,-7.836435497794738
2058,-7.880630046208417
2059,-7.92412333510609
2060,-7.966909642781646
2061,-8.008983250486837
2062,-8.050338528748163
2063,-8.090969953288871
2064,-8.130872005799262
2065,-8.17003920921884
2066,-8.20846622673661
2067,-8.246147751064324
2068,-8.283078486067355
2069,-8.319253262028546
2070,-8.354666988792294
2071,-8.389314578422866
2072,-8.423191021808318
2073,-8.456291442657946
2074,-8.488610977360617
2075,-8.520144793532408
2076,-8.550888212851197
2077,-8.580836604171324
2078,-8.609985343328077
2079,-8.638329929671308
2080,-8.66586596807741
2081,-8.692589067048852
2082,-8.718494902909224
2083,-8.74357930813844
2084,-8.767838137020377
2085,-8.791267252434862
2086,-8.813862685818304
2087,-8.835620585983165
2088,-8.85653710322553
2089,-8.876608389396745
2090,-8.895830717894562
2091,-8.914200568238645
2092,-8.931714439881018
2093,-8.948368832273683
2094,-8.964160276719774
2095,-8.979085530143909
2096,-8.99314144653692
2097,-9.006324880253677
2098,-9.018632688188765
2099,-9.030061866143347
2100,-9.040609617622529
2101,-9.050273163123476
2102,-9.059049723143337
2103,-9.066936559118869
2104,-9.073931176563718
2105,-9.080031171018831
2106,-9.085234138165854
2107,-9.089537677452777
2108,-9.09293954463289
2109,-9.095437704310466
2110,-9.09703013563856
2111,-9.097714817770223
2112,-9.097489782696416
2113,-9.096353316816044
2114,-9.094303782718455
2115,-9.09133954300069
2116,-9.087458974232874
2117,-9.082660659649129
2118,-9.076943340309336
2119,-9.070305761258188
2120,-9.06274666920204
2121,-9.05426494472561
2122,-9.044859698332155
2123,-9.034530063169399
2124,-9.023275172385073
2125,-9.011094222205585
2126,-8.997986670892166
2127,-8.983952044722274
2128,-8.968989869973434
2129,-8.95309969371837
2130,-8.936281293759059
2131,-8.918534591667152
2132,-8.899859511190712
2133,-8.88025597951332
2134,-8.85972408265157
2135,-8.83826412886634
2136,-8.815876442985276
2137,-8.792561349956905
2138,-8.768319274512976
2139,-8.743150880035326
2140,-8.717056860359964
2141,-8.690037916349711
2142,-8.662094909900896
2143,-8.63322886361856
2144,-8.60344080706955
2145,-8.572731815750366
2146,-8.541103188663728
2147,-8.508556292694712
2148,-8.475092497506811
2149,-8.440713305346494
2150,-8.405420406847343
2151,-8.369215506999888
2152,-8.332100339341292
2153,-8.294076850461428
2154,-8.255147083258256
2155,-8.215313075494016
2156,-8.174576846405614
2157,-8.132940812596722
2158,-8.090407503532376
2159,-8.046979448677623
2160,-8.002659177497458
2161,-7.957449219456938
2162,-7.911352120185449
2163,-7.864370741805386
2164,-7.816508234940826
2165,-7.767767760767366
2166,-7.718152480460605
2167,-7.6676655551960895
2168,-7.616310146149435
2169,-7.56408947759146
2170,-7.511007176830373
2171,-7.457067029708786
2172,-7.402272822448585
2173,-7.346628341271578
2174,-7.290137372399634
2175,-7.232803702483031
2176,-7.174631277398112
2177,-7.115624439812697
2178,-7.055787593173099
2179,-6.995125140925719
2180,-6.933641486516871
2181,-6.871341033392955
2182,-6.808228195712479
2183,-6.744307667719179
2184,-6.679584443845809
2185,-6.6140635332639635
2186,-6.547749945145332
2187,-6.48064868866151
2188,-6.412764772984185
2189,-6.344103255344178
2190,-6.274669563481161
2191,-6.204469297364298
2192,-6.133508057915164
2193,-6.061791446055432
2194,-5.989325062706673
2195,-5.916114508885566
2196,-5.842165512800208
2197,-5.767484180460783
2198,-5.692076687675726
2199,-5.61594921025355
2200,-5.53910792400277
2201,-5.461559004731818
2202,-5.383308634787944
2203,-5.304363231752418
2204,-5.224729508051777
2205,-5.1444141947570605
2206,-5.063424022939421
2207,-4.981765723669897
2208,-4.899446028019609
2209,-4.816471701221839
2210,-4.732849829695819
2211,-4.648587675753717
2212,-4.563692503496257
2213,-4.478171577024282
2214,-4.392032160438514
2215,-4.305281517843941
2216,-4.2179270089551695
2217,-4.129976331611722
2218,-4.04143725821405
2219,-3.952317561162479
2220,-3.8626250128574604
2221,-3.7723673856993183
2222,-3.6815524556670574
2223,-3.5901881840628835
2224,-3.498282802933877
2225,-3.4058445657199
2226,-3.3128817258607186
2227,-3.219402536796229
2228,-3.1254152519661957
2229,-3.030928147429215
2230,-2.9359497594724537
2231,-2.8404887904665173
2232,-2.7445539454333794
2233,-2.6481539293951153
2234,-2.551297447373801
2235,-2.4539932043914097
2236,-2.3562500240679425
2237,-2.258076971849674
2238,-2.159483098910799
2239,-2.0604774563055197
2240,-1.9610691101673834
2241,-1.8612672783430217
2242,-1.7610812662604112
2243,-1.6605203803978477
2244,-1.5595939305721134
2245,-1.4583113321630012
2246,-1.356682124951433
2247,-1.2547158558517773
2248,-1.152422071969378
2249,-1.049810380579114
2250,-0.9468905338021665
2251,-0.8436723050649686
2252,-0.7401654677940999
2253,-0.6363798217425152
2254,-0.5323253062510418
2255,-0.428011906631684
2256,-0.32344960822123203
2257,-0.21864840500307614
2258,-0.11361840160655262
2259,-0.008369778972600384
2260,0.09708728045932333
2261,0.20274259418211482
2262,0.3085859181453566
2263,0.41460688439866733
2264,0.5207951113535372
2265,0.6271402174213434
2266,0.7336318202916433
2267,0.8402594712587722
2268,0.9470126040934823
2269,1.0538806406714278
2270,1.160853002868111
2271,1.2679191123985158
2272,1.3750683431593589
2273,1.482289957297732
2274,1.589573201253761
2275,1.6969073214675718
2276,1.8042815643727192
2277,1.9116851435651698
2278,2.0191071701135086
2279,2.126536735523213
2280,2.2339629312999136
2281,2.341374848949087
2282,2.448761552408575
2283,2.5561120202473586
2284,2.663415219829185
2285,2.770660118568289
2286,2.8778356752635497
2287,2.984930786137059
2288,3.0919343200660085
2289,3.198835145828312
2290,3.3056221282469935
2291,3.412284082318741
2292,3.5188097893566708
2293,3.6251880300696557
2294,3.7314075836705074
2295,3.8374571919442446
2296,3.943325558040565
2297,4.049001383383234
2298,4.154473369002909
2299,4.259730189347477
2300,4.36476047664831
2301,4.469552859464518
2302,4.574095966271719
2303,4.678378404817971
2304,4.782388743702506
2305,4.886115548327429
2306,4.989547379237595
2307,5.092672761858031
2308,5.195480206198966
2309,5.297958221090612
2310,5.400095287784735
2311,5.501879858895926
2312,5.603300385672783
2313,5.704345302904119
2314,5.805003003638117
2315,5.9052618744093275
2316,6.00511029473025
2317,6.104536596237275
2318,6.2035290905870655
2319,6.302076086775864
2320,6.400165850000798
2321,6.497786610413367
2322,6.594926591270208
2323,6.691573961997652
2324,6.787716863841386
2325,6.883343419747369
2326,6.978441681050959
2327,7.072999680989391
2328,7.167005410969603
2329,7.260446782564855
2330,7.353311694806159
2331,7.445587968514767
2332,7.537263348622775
2333,7.628325562070937
2334,7.718762213240653
2335,7.808560846322181
2336,7.897708956405649
2337,7.986193891726167
2338,8.074002957047608
2339,8.161123310442637
2340,8.247542028968985
2341,8.333246056254257
2342,8.418222193862707
2343,8.502457140572105
2344,8.58593738058258
2345,8.668649316080115
2346,8.750579082545372
2347,8.83171271011059
2348,8.91203595892187
2349,8.991534401347849
2350,9.070193381952793
2351,9.147997931998585
2352,9.224932912762819
2353,9.30098274577128
2354,9.376131688139493
2355,9.450363525039402
2356,9.523661775690435
2357,9.596009462576815
2358,9.667389293662655
2359,9.737783403752497
2360,9.807173553690712
2361,9.875540865369876
2362,9.942865998282501
2363,10.009128917244574
2364,10.0743090047657
2365,10.13838491038044
2366,10.201334543062881
2367,10.263134972625936
2368,10.32376254502591
2369,10.383192443936613
2370,10.441399210157929
2371,10.498355906688762
2372,10.554034966490557
2373,10.608407082740362
2374,10.661442207788905
2375,10.713108409342166
2376,10.763372732273465
2377,10.812200327827098
2378,10.859554869021864
2379,10.90539824570864
2380,10.949690280307191
2381,10.99238928126468
2382,11.03345036218815
2383,11.07282787444542
2384,11.110472490232851
2385,11.146332636671751
2386,11.180354847506923
2387,11.212481522214512
2388,11.242653278928577
2389,11.27080633227262
2390,11.296874861769874
2391,11.320788153218555
2392,11.342473208084098
2393,11.361851748275804
2394,11.378842835931321
2395,11.393359996534576
2396,11.405313595303854
2397,11.414608356415965
2398,11.421145156481206
2399,11.424819479326505
2400,11.425522345532979
2401,11.423138993549612
2402,11.417550274110676
2403,11.40863121953131
2404,11.396251892074961
2405,11.380277280917156
2406,11.360566717256411
2407,11.336975218662674
2408,11.309352211265
2409,11.27754306841209
2410,11.241388686505209
2411,11.200725932403678
2412,11.155388655905169
2413,11.105207744204405
2414,11.05001219512076
2415,10.989629890020087
2416,10.923888436130182
2417,10.852616669922622
2418,10.775645373343629
2419,10.692809414950215
2420,10.603948535298846
2421,10.508909898240672
2422,10.407549227424633
2423,10.299733425390592
2424,10.185342409704262
2425,10.064271326707376
2426,9.936433488889131
2427,9.80176159840189
2428,9.6602121989059
2429,9.511765249272365
2430,9.356430457160029
2431,9.194244537053654
2432,9.025279919294228
2433,8.849638951101426
2434,8.667461490967357
2435,8.478926198874966
2436,8.28424594919293
2437,8.083675531798315
2438,7.877507294909932
2439,7.666069864427574
2440,7.449732674336735
2441,7.228897309644528
2442,7.004000143851441
2443,6.775508981868983
2444,6.5439165607813905
2445,6.309741562834234
2446,6.073520477877864
2447,5.835804495144768
2448,5.597155075997455
2449,5.3581376329105455
2450,5.119317363109189
2451,4.881252913308175
2452,4.644493250645137
2453,4.4095698656729025
2454,4.176994778179257
2455,3.9472560090613658
2456,3.7208108231513837
2457,3.498088074107855
2458,3.2794799429270403
2459,3.065342306835156
2460,2.85599582629514
2461,2.6517182606775043
2462,2.452751437062765
2463,2.259297483533325
2464,2.0715181073978366
2465,1.8895413754864312
2466,1.7134562224737349
2467,1.5433188246930583
2468,1.3791546728870367
2469,1.2209566694256226
2470,1.0686930664094858
2471,0.9223060259101177
2472,0.781714901396257
2473,0.6468209191374904
2474,0.517506191027479
2475,0.3936389771273055
2476,0.27507503017096085
2477,0.16165896270474292
2478,0.053227956255830475
2479,-0.05038774725353884
2480,-0.14936238792776663
2481,-0.24387311641070353
2482,-0.33409883436521565
2483,-0.4202185991778814
2484,-0.502410774984238
2485,-0.5808515462679142
2486,-0.6557149495500756
2487,-0.72717084679108
2488,-0.7953858380652306
2489,-0.8605212155144836
2490,-0.9227338701669632
2491,-0.9821751077860936
2492,-1.038990660334017
2493,-1.093320976356235
2494,-1.1452999517951041
2495,-1.1950566623443202
2496,-1.242713139152699
2497,-1.288386818859129
2498,-1.332188297910658
2499,-1.3742234101584985
2500,-1.4145919783081724
2501,-1.4533886164726952
2502,-1.4907025201625002
2503,-1.5266185587142806
2504,-1.5612155997537152
2505,-1.594569334862029
2506,-1.6267493042655832
2507,-1.6578225794077528
2508,-1.6878503718076237
2509,-1.7168916879341163
2510,-1.7450003795936193
2511,-1.7722279990662675
2512,-1.7986218863993828
2513,-1.824226818577558
2514,-1.849084340113883
2515,-1.8732331676135792
2516,-1.896709657642314
2517,-1.9195471808802012
2518,-1.9417774276212563
2519,-1.963429109994431
2520,-1.9845297071156318
2521,-2.0051039136522992
2522,-2.025175402484595
2523,-2.044765426998662
2524,-2.063894239332193
2525,-2.0825801367196037
2526,-2.1008403367360304
2527,-2.1186905730360475
2528,-2.136145407406449
2529,-2.1532183311556703
2530,-2.169921611542849
2531,-2.1862667858582943
2532,-2.202264078240846
2533,-2.2179233415215895
2534,-2.233253183983283
2535,-2.2482617439719856
2536,-2.2629564164491622
2537,-2.2773438085739603
2538,-2.2914302150802985
2539,-2.3052210460045686
2540,-2.3187214794606628
2541,-2.3319360517711893
2542,-2.344868886272968
2543,-2.357523798348456
2544,-2.369904042479175
2545,-2.382012730869439
2546,-2.393852477750606
2547,-2.405425700773034
2548,-2.4167345309671378
2549,-2.427780780323801
2550,-2.4385661449297547
2551,-2.449091970948482
2552,-2.459359514209258
2553,-2.4693698025909705
2554,-2.479123676827132
2555,-2.4886218964262112
2556,-2.4978649904823462
2557,-2.5068534344317728
2558,-2.5155875515089043
2559,-2.524067551575987
2560,-2.5322935892472334
2561,-2.5402656758514404
2562,-2.5479837911262764
2563,-2.555447817918906
2564,-2.562657573982421
2565,-2.5696128415058483
2566,-2.576313319264469
2567,-2.5827586885770546
2568,-2.5889485740229854
2569,-2.594882566277794
2570,-2.6005602354501103
2571,-2.6059811089852456
2572,-2.611144705962862
2573,-2.6160505177524893
2574,-2.6206980216694724
2575,-2.6250866859754445
2576,-2.6292159637393007
2577,-2.633085305564031
2578,-2.636694155275735
2579,-2.6400419551041296
2580,-2.6431281468930408
2581,-2.6459521759332483
2582,-2.648513490148953
2583,-2.650811541235017
2584,-2.6528457935802425
2585,-2.6546157142425657
2586,-2.656120781857075
2587,-2.657360491787003
2588,-2.6583343421483296
2589,-2.6590418521563026
2590,-2.6594825566686615
2591,-2.6596559957138823
2592,-2.659561738975676
2593,-2.6591993674007837
2594,-2.658568473303955
2595,-2.6576686829283847
2596,-2.6564996290527967
2597,-2.655060964818055
2598,-2.653352378155084
2599,-2.651373560783878
2600,-2.649124229229312
2601,-2.6466041372066917
2602,-2.643813042003177
2603,-2.640750727541327
2604,-2.637417016640271
2605,-2.63381173578434
2606,-2.62993473969165
2607,-2.6257859232729577
2608,-2.621365185160468
2609,-2.616672453605253
2610,-2.61170769802444
2611,-2.606470891589697
2612,-2.6009620382941296
2613,-2.5951811839917114
2614,-2.5891283783055217
2615,-2.582803702751552
2616,-2.5762072811883123
2617,-2.5693392406980347
2618,-2.5621997390856635
2619,-2.554788984919448
2620,-2.5471071912386583
2621,-2.539154581644227
2622,-2.5309314414560107
2623,-2.5224380783463256
2624,-2.513674800695885
2625,-2.504641953296094
2626,-2.49533993505574
2627,-2.4857691492773
2628,-2.4759300082651285
2629,-2.4658229857961977
2630,-2.4554485813354967
2631,-2.444807294874762
2632,-2.433899660162356
2633,-2.42272626797175
2634,-2.411287714575427
2635,-2.39958460383581
2636,-2.3876175999766835
2637,-2.3753873960397534
2638,-2.3628946851147203
2639,-2.3501401857314552
2640,-2.337124687058289
2641,-2.3238489892701493
2642,-2.3103138925419544
2643,-2.2965202169050833
2644,-2.2824688601215084
2645,-2.2681607389705225
2646,-2.2535967702313995
2647,-2.2387778792584654
2648,-2.223705063047034
2649,-2.2083793542482533
2650,-2.1928017857730966
2651,-2.1769733931915853
2652,-2.160895268584038
2653,-2.1445685580733027
2654,-2.1279944099474606
2655,-2.11117397287759
2656,-2.0941084332197337
2657,-2.0767990462702266
2658,-2.0592470746836393
2659,-2.0414537811149205
2660,-2.023420448621003
2661,-2.005148435600476
2662,-1.986639117839009
2663,-1.9678938711222982
2664,-1.9489140801131064
2665,-1.9297011991587656
2666,-1.9102567155085073
2667,-1.8905821166060157
2668,-1.8706788927178826
2669,-1.8505485892393503
2670,-1.8301928017426339
2671,-1.809613127629745
2672,-1.7888111647453406
2673,-1.7677885478893909
2674,-1.7465469760820647
2675,-1.7250881547662977
2676,-1.7034137893728492
2677,-1.6815255987413693
2678,-1.659425380279491
2679,-1.6371149556796663
2680,-1.6145961466343155
2681,-1.5918707748358827
2682,-1.5689406803903139
2683,-1.545807785506077
2684,-1.5224740352586967
2685,-1.4989413747245346
2686,-1.4752117489799856
2687,-1.4512871167567496
2688,-1.4271695149738948
2689,-1.4028610083180466
2690,-1.378363661508593
2691,-1.3536795392649221
2692,-1.3288107161216884
2693,-1.3037593394387468
2694,-1.2785275893096284
2695,-1.2531176459834437
2696,-1.2275316897092672
2697,-1.201771907542664
2698,-1.175840552937156
2699,-1.1497399167981563
2700,-1.123472290450904
2701,-1.0970399652206109
2702,-1.0704452369483646
2703,-1.0436904607253035
2704,-1.016778033301432
2705,-0.9897103522901762
2706,-0.9624898153049911
2707,-0.9351188147411116
2708,-0.9075997720557798
2709,-0.879935205277233
2710,-0.8521276408518617
2711,-0.8241796052260957
2712,-0.7960936248463253
2713,-0.7678722261589807
2714,-0.7395179356104516
2715,-0.7110332851656986
2716,-0.6824208859911957
2717,-0.6536834080495693
2718,-0.6248235226560359
2719,-0.5958439011257705
2720,-0.5667472147739896
2721,-0.5375361349158682
2722,-0.5082133328666227
2723,-0.47878148612043053
2724,-0.44924334666086757
2725,-0.4196017151956368
2726,-0.3898593932264095
2727,-0.360019182254899
2728,-0.3300838837827762
2729,-0.3000562993117546
2730,-0.26993923034350514
2731,-0.23973548511602338
2732,-0.20944794019612223
2733,-0.17907951111790893
2734,-0.1486331138101279
2735,-0.11811166420147996
2736,-0.0875180782207095
2737,-0.056855271796517386
2738,-0.026126160857648024
2739,0.004666331535079726
2740,0.035519221589803335
2741,0.06642949582200741
2742,0.09739414061752932
2743,0.12841014236216247
2744,0.1594744874417443
2745,0.19058416224206814
2746,0.22173615314897147
2747,0.25292743925389105
2748,0.28415494793174767
2749,0.31541558550962173
2750,0.3467062583409264
2751,0.3780238727791083
2752,0.4093653351775697
2753,0.4407275518897571
2754,0.4721074292690727
2755,0.503501870017875
2756,0.5349077376798068
2757,0.5663218728105263
2758,0.5977411157063173
2759,0.6291623066634192
2760,0.6605822859781156
2761,0.6919978939466459
2762,0.7234059708652936
2763,0.7548033570302979
2764,0.7861868915118086
2765,0.8175533847136607
2766,0.8488996295780689
2767,0.8802224207949805
2768,0.9115185530542989
2769,0.9427848210459715
2770,0.9740180194599011
2771,1.0052149429860355
2772,1.0363723863142775
2773,1.0674871441345748
2774,1.0985560013844253
2775,1.1295757271365798
2776,1.160543097924467
2777,1.1914548904034128
2778,1.2223078812287855
2779,1.253098847055911
2780,1.2838245645401583
2781,1.3144818103368634
2782,1.345067361101363
2783,1.3755779917632442
2784,1.4060104697670086
2785,1.436361579427022
2786,1.46662810829492
2787,1.4968068439223816
2788,1.5268945738610429
2789,1.5568880856625824
2790,1.5867841668786469
2791,1.6165796050608832
2792,1.6462711877607887
2793,1.675855699743828
2794,1.7053299528280867
2795,1.7346907748967133
2796,1.763934993832899
2797,1.7930594375197928
2798,1.8220609338405853
2799,1.8509363106784367
2800,1.8796823959165065
2801,1.908296017437985
2802,1.936774002179763
2803,1.9651132021526212
2804,1.9933105125818535
2805,2.0213628314884127
2806,2.049267056893221
2807,2.0770200868172006
2808,2.104618819281303
2809,2.1320601523064417
2810,2.1593409839135678
2811,2.18645821201016
2812,2.2134087464456376
2813,2.24018956660669
2814,2.2667976705283084
2815,2.293230056245454
2816,2.319483721793089
2817,2.345555665206203
2818,2.3714428845197495
2819,2.3971423777687173
2820,2.4226511429880597
2821,2.44796618017894
2822,2.4730845549514564
2823,2.498003394063712
2824,2.5227198260492103
2825,2.547230979441456
2826,2.5715339827739774
2827,2.595625964580271
2828,2.619504053393866
2829,2.6431653777482573
2830,2.666607066045762
2831,2.689826275636897
2832,2.7128202729427726
2833,2.735586347511879
2834,2.7581217888926712
2835,2.7804238866336393
2836,2.8024899302832393
2837,2.82431720938996
2838,2.8459030135022574
2839,2.86724463216862
2840,2.888339359057384
2841,2.909184583111371
2842,2.929777781336571
2843,2.950116433695213
2844,2.970198020149556
2845,2.99002002066183
2846,3.009579915194293
2847,3.0288751837091747
2848,3.047903306168734
2849,3.0666617624807273
2850,3.0851480702920715
2851,3.1033598944938094
2852,3.1212949339752405
2853,3.1389508876256875
2854,3.15632545433445
2855,3.17341633299085
2856,3.1902212224841935
2857,3.2067378217037854
2858,3.2229638295389487
2859,3.238896949729461
2860,3.254535004684309
2861,3.269875934720966
2862,3.2849176849516017
2863,3.299658200488368
2864,3.3140954264434366
2865,3.328227307928962
2866,3.342051790057101
2867,3.355566817940025
2868,3.368770336677357
2869,3.3816603342538474
2870,3.394234980822612
2871,3.406492493422572
2872,3.4184310890926315
2873,3.43004898487171
2874,3.4413443977987157
2875,3.452315544912556
2876,3.4629606432521514
2877,3.473277909856406
2878,3.483265566600558
2879,3.4929219710747734
2880,3.5022456286619987
2881,3.511235052003891
2882,3.5198887537421064
2883,3.5282052465183122
2884,3.5361830429741623
2885,3.5438206557513223
2886,3.5511165974914474
2887,3.5580693808362027
2888,3.5646775632253345
2889,3.570939912985068
2890,3.576855259495629
2891,3.5824224321378586
2892,3.5876402602926047
2893,3.5925075733407086
2894,3.5970232006630174
2895,3.6011859716403714
2896,3.6049947156536186
2897,3.6084482664285584
2898,3.6115456031328166
2899,3.6142858796843633
2900,3.6166682602406457
2901,3.6186919089591156
2902,3.6203559899972206
2903,3.6216596675124113
2904,3.6226021056621356
2905,3.623182468603843
2906,3.6233999204949834
2907,3.623253669385131
2908,3.622743153629898
2909,3.6218678864804295
2910,3.6206273812209084
2911,3.6190211511355197
2912,3.617048709508446
2913,3.6147095696238716
2914,3.6120032447659796
2915,3.6089292482189537
2916,3.60548709686698
2917,3.601676454780903
2918,3.5974971810858727
2919,3.5929491483038425
2920,3.5880322289567714
2921,3.582746295566612
2922,3.5770912206553245
2923,3.571066876744861
2924,3.5646731363571793
2925,3.557909872014238
2926,3.5507769968488705
2927,3.543274661727844
2928,3.5354031037309253
2929,3.527162560057445
2930,3.518553267906722
2931,3.5095754644780843
2932,3.500229386970859
2933,3.4905152725843642
2934,3.4804333585179323
2935,3.4699838905009397
2936,3.4591673062640766
2937,3.4479841802798172
2938,3.43643508176333
2939,3.4245205799297658
2940,3.412241243994288
2941,3.3995976431720623
2942,3.386590346678238
2943,3.37321993285616
2944,3.359487134548364
2945,3.3453928133725306
2946,3.3309378348777305
2947,3.3161230646130564
2948,3.300949368127579
2949,3.2854176109703865
2950,3.269528658690566
2951,3.253283400040394
2952,3.2366829055882715
2953,3.219728331543906
2954,3.2024208346145646
2955,3.1847615715074906
2956,3.1667516989299465
2957,3.148392373589193
2958,3.129684752192474
2959,3.1106300380800933
2960,3.0912296240068233
2961,3.071484950700332
2962,3.0513974588876702
2963,3.0309685892959184
2964,3.010199782652126
2965,2.989092479683366
2966,2.9676481215141046
2967,2.945868228282137
2968,2.923754492996485
2969,2.901308631460728
2970,2.878532359478477
2971,2.855427392853312
2972,2.8319954473888433
2973,2.808238238888651
2974,2.7841574863652907
2975,2.759755021891514
2976,2.735032817427271
2977,2.709992853560642
2978,2.684637110879671
2979,2.65896756997244
2980,2.632986211426992
2981,2.6066950158313995
2982,2.5800959742615963
2983,2.553191218592516
2984,2.5259829809711674
2985,2.4984734956644794
2986,2.47066499693942
2987,2.4425597190629187
2988,2.4141598963019426
2989,2.385467762923421
2990,2.3564855745318907
2991,2.327215741800954
2992,2.297660743871381
2993,2.2678230601845266
2994,2.237705170181703
2995,2.207309553304265
2996,2.176638688993525
2997,2.145695056690838
2998,2.1144811592317945
2999,2.0829996515226044
3000,2.0512532488718676
3001,2.019244666723863
3002,1.9869766205229125
3003,1.9544518257132941
3004,1.921672997739331
3005,1.8886428520453005
3006,1.8553641262864855
3007,1.82183970206966
3008,1.7880725179992876
3009,1.7540655128040894
3010,1.7198216252127383
3011,1.6853437939539555
3012,1.6506349577564137
3013,1.6156980553488343
3014,1.580536046495892
3015,1.5451520266356409
3016,1.5095491446464664
3017,1.4737305495171686
3018,1.4376993902365993
3019,1.4014588157935581
3020,1.3650119751768968
3021,1.3283620173754154
3022,1.2915121112584167
3023,1.2544655528003976
3024,1.2172256875688552
3025,1.1797958612236008
3026,1.142179419424406
3027,1.1043797078310953
3028,1.0664000721034397
3029,1.0282438579012643
3030,0.9899144296164543
3031,0.9514152696710961
3032,0.9127499057988124
3033,0.8739218658014127
3034,0.8349346774807622
3035,0.7957918686386704
3036,0.7564969670770021
3037,0.7170535005975671
3038,0.6774650145688487
3039,0.6377351625808381
3040,0.5978676387009961
3041,0.5578661370341036
3042,0.5177343516848982
3043,0.47747597675817516
3044,0.437094706358672
3045,0.39659423459118387
3046,0.35597827189854864
3047,0.31525062618835614
3048,0.2744151404084588
3049,0.2334756575069704
3050,0.1924360204320046
3051,0.15130007213163146
3052,0.11007165555397924
3053,0.06875461364711785
3054,0.027352804354788596
3055,-0.014129828784045284
3056,-0.05568931322531964
3057,-0.09732167646653969
3058,-0.13902294600525547
3059,-0.1807891493389575
3060,-0.22261631396519574
3061,-0.2645004673814607
3062,-0.3064376235859671
3063,-0.3484237240322789
3064,-0.39045468774982256
3065,-0.4325264338541991
3066,-0.47463488146100963
3067,-0.5167759496859
3068,-0.5589455576444563
3069,-0.6011396244523246
3070,-0.6433540500265797
3071,-0.6855846749346343
3072,-0.7278273436728929
3073,-0.7700779013344166
3074,-0.8123321930122208
3075,-0.854586063408453
3076,-0.8968353380118467
3077,-0.9390758161379295
3078,-0.981303295383464
3079,-1.0235135733451526
3080,-1.0657024476197583
3081,-1.107865711786424
3082,-1.1499991359738275
3083,-1.1920984824965437
3084,-1.2341595137024466
3085,-1.2761779919394696
3086,-1.318149679335174
3087,-1.3600703278332469
3088,-1.4019356773629847
3089,-1.443741467475669
3090,-1.4854834377225357
3091,-1.5271573276548214
3092,-1.5687588748869037
3093,-1.61028380913388
3094,-1.6517278598084097
3095,-1.6930867564312235
3096,-1.7343562285231104
3097,-1.775532005486571
3098,-1.8166098147651633
3099,-1.8575853874594255
3100,-1.898454456199311
3101,-1.9392127536148311
3102,-1.979856012335939
3103,-2.020379965510855
3104,-2.0607803543071257
3105,-2.1010529257022297
3106,-2.141193426783052
3107,-2.1811976046248196
3108,-2.221061209814248
3109,-2.260780008588383
3110,-2.300349771043999
3111,-2.3397662672778132
3112,-2.37902526769358
3113,-2.4181225563639126
3114,-2.457053934837183
3115,-2.495815205730289
3116,-2.534402171660129
3117,-2.57281063886772
3118,-2.6110364403373336
3119,-2.649075420596746
3120,-2.686923424207539
3121,-2.724576295787854
3122,-2.762029894711371
3123,-2.7992801127323763
3124,-2.836322845805109
3125,-2.8731539898837553
3126,-2.9097694430883108
3127,-2.9461651364306483
3128,-2.9823370260810624
3129,-3.0182810688243684
3130,-3.05399322144413
3131,-3.0894694521402046
3132,-3.1247057760230637
3133,-3.1596982200709665
3134,-3.194442811262122
3135,-3.2289355773033006
3136,-3.2631725780361522
3137,-3.2971499168650547
3138,-3.3308637002588277
3139,-3.364310034686339
3140,-3.3974850334209785
3141,-3.430384864900498
3142,-3.4630057241300896
3143,-3.4953438062768503
3144,-3.5273953054000593
3145,-3.5591564080709523
3146,-3.5906234058711526
3147,-3.6217926242181386
3148,-3.6526603885293882
3149,-3.6832230242224133
3150,-3.713476856714681
3151,-3.7434182114237027
3152,-3.773043422055394
3153,-3.8023489261154224
